uuid,input_text
a141860e-d716-397b-884c-5b62989ea053,"NOM: Sci Le Bambois | TYPES: RentalAccommodation, AccommodationProduct | DESC:"
020ff6b6-1cd3-37dd-8b5e-1a6bf6619b47,"NOM: Conférence UTL « Les épidémies vues par les mathématiques » | TYPES: EntertainmentAndEvent, Event, CulturalEvent, Conference | DESC: Les mathématiques permettent d’étudier la dynamique des épidémies, et d’estimer certaines grandeurs intéressantes pour le système de santé : Quelle part de la population doit-on vacciner ? Pourquoi une épidémie s’arrête avant d’avoir contaminé toute la population ? Quand atteindra-t-on le pic épidémique ? Nous verrons que ces questions trouvent, au moins en partie, leur réponse dans le R0 que nous scrutions tous en 2020...  En partenariat avec le lycée polyvalent Balzac-d’Alembert"
6c5f372d-9cc9-33ef-83e3-e9d90d5c786a,"NOM: Monument commémoratif | TYPES: CulturalSite, RemembranceSite | DESC: Monument aux défenseurs de la place de Longwy, érigé en souvenir des sièges de 1792, 1815, 1870 et 1914."
c93047a6-489a-39b6-a66f-dc80de4f46a2,"NOM: Julep | TYPES: Rental, NonHousingRealEstateRental | DESC: Nous vous accueillons pour tous vos séjours de groupe en pleine nature, au sein d’un hameau chaleureux, aménagé pour le confort du collectif. Vous profitez d'une salle d'activité / de réception équipée de 100m² avec cuisine de groupe, salle à manger et une grande terrasse couverte avec une belle vue ! Pour dormir, le bâtiment abrite des chambres partagées (dont une PMR) ainsi que des sanitaires. Nous disposons d'un gîte, de 6 tentes safari et tous les équipements pour passer un bon moment (piscine, jardin, BBQ, plancha, jeux etc.).  L'espace peut être privatisé... ou non. Nous disposons d'une capacité totale idéale pour des groupes de taille moyenne (10-30 personnes) mais variable en fonction de l'événement et de la saison ! Contactez-nous si vous avez un projet d'événement privé, séminaire, asso, stage, ou formation (...) !"
a04d1fca-dd68-34f1-8a99-17ea37a63716,"NOM: Les Gites de Doué-la-Fontaine - L'Imprévu et Le Riez | TYPES: RentalAccommodation | DESC: Ensemble de deux gîtes :  - L'Imprévu : 6 personnes - Le Riez : 6personnes Capacité d'accueil totale : 12 personnes.  La propriété compte deux accès (n° 1285 et n°1315 route de Montreuil à Doué-la-Fontaine) pour accéder aux gites L'Imprévu et Le Riez, tous deux classés 3 étoiles et labellisés Gîtes de France 3 épis. Ils disposent chacun de leur propre entrée, parking et d'une terrasse privative avec salon de jardin, parasol, barbecue.  Le jardin paysager de 5000 m² est commun aux deux gîtes, de même que la grande piscine, la salle de jeux et la salle de fitness.   Chaque gîte peut être loué séparément, ou ensemble si vous souhaitez vous retrouver à 12 (2 x 3 chambres).  La piscine couverte (largeur : 5 m, longueur : 10 m, profondeur de 0.80 à 2.10 m) est traitée au sel. Elle est chauffée, en saison (dates précisées par le propriétaire chaque année). Des chaises longues, cabines et un salon d'été complètent la prestation. Au programme encore : partage de repas en toute convivialité dans la hutte aménagée avec plancha.  Situées à 20 minutes de Saumur, ces locations de week-end ou de vacances en Anjou sont idéalement situées pour découvrir les vignobles du Saumurois, les châteaux de la Loire (Brissac, Brézé, Saumur...) et bien sûr le riche patrimoine de Doué-en-Anjou !  Bon séjour en Val de Loire !"
e3b892ba-e6eb-330c-8804-c60ce316942b,"NOM: DUWYN GEORGES - STUDIO | TYPES: RentalAccommodation, AccommodationProduct | DESC:"
bcf16833-c0f3-35af-81d0-335c39a9f49b,"NOM: Plage de Kermagen | TYPES: SportsAndLeisurePlace | DESC: Plage familiale de sable et de galets, orientée nord. Baignade possible 3h avant et après la marée haute.  Ponton amarré pour les plongeons des plus grands en été. Grande aire de jeux pour les plus petits.   Plage séparé en deux parties par des rochers que les enfants adorent escalader. Sur la partie droite de la plage, cale de mise à l'eau pour les bateaux. Rampe d'accès pour faciliter l'accès poussettes et fauteuils. Aire de détente avec bancs pour pique-nique. Rack à vélo. Grand parking gratuit.  Interdite au chiens du 15 juin au 15 septembre."
2ba7e357-e70a-36cf-b820-18701c89a476,"NOM: Balade à roulettes : Le lac vert | TYPES: Tour, OrderedList, WalkingTour | DESC: La base de loisirs du Lac Vert est inaugurée le 5 novembre 1996 sur le site d’une carrière de grave désaffectée, située au lieu-dit Le Camp. Le plan d’eau, d’une superficie de 12 hectares, est un lieu de pêche à vocation sportive ainsi qu’un site apprécié par les promeneurs et les joggeurs. Sur le parcours : bancs et table de pique-nique, jeux pour enfants, un ponton de pêche accessible handicapés, toilettes ouvertes ponctuellement le week-end.  Les Balades à Roulettes® (BR®)  sont des promenades courtes, tranquilles, avec une poussette ou un petit vélo, ou adaptées pour les personnes à mobilité réduite (en fauteuil), proposées par la Fédération Française de Randonnée de la Gironde."
58a84579-86ed-385c-879e-00b7663314cc,"NOM: Corrèze Sports Animations | TYPES: SportsAndLeisurePlace | DESC: Corrèze Sports Animations vous propose de nombreuses activités sportives encadrées par des moniteurs diplomés pour un maximum de plaisir et de sécurité : Canoë/kayak, hydrospeed, stand-up paddle,... Tir à l'arc, sarbacane, swin golf, course d'orientation,... Location VTT (adultes et enfants)  Vol libre, accrobranche, escalade,... Séjours sportifs"
5bfeac3a-2648-3eeb-a534-cc81d500ee47,"NOM: Atelier enfant ""Théâtre d'ombres"" | TYPES: EntertainmentAndEvent, Event, CulturalEvent | DESC: Laisse-toi conter cette légende tout en lumière et en poésie, puis imagine ta propre histoire à partir de décors et de personnages du théâtre d’ombres."
b57f45a3-3d26-3b28-baa6-82194072834a,"NOM: Catamaran 14'' - stage | TYPES: ActivityProvider | DESC: Pour découvrir ou vous perfectionner dans la pratique de la voile, vous serez accompagné d’un moniteur diplômé d’état. Ce stage de 5 demi-journées est accessible dès 12 ans. A l’issue de votre stage, votre niveau sera certifié par la Fédération Française de Voile.  Prêt de combinaison possible, Chaussures fermées obligatoires."
e9c8c63b-4954-3c3e-864b-bedae05dbfe0,"NOM: Loft | TYPES: RentalAccommodation | DESC: Le gîte Loft est situé dans le domaine de la Bastide des Escourches, et mitoyen à un autre gîte. Sur le domaine se trouvent 4 gîtes, 5 chambres d'hôtes, une salle de séminaire, une piscine et de grands espaces extérieurs. A 5km d'Aubagne, à moins de 20km du centre-ville de Marseille, des plages et des calanques, le Loft est idéalement placé en retrait de la ville et à proximité de la nature et des lieux touristiques. Le gîte est situé au 1 étage (12 marches) : - Grand studio avec coin nuit (lit 160x200cm) séparé de la pièce de vie par un grand placard. Salon avec 2 canapés convertible et 1 fauteuil convertible, TV, table et 4 chaises, cuisine équipée : four, micro-ondes, 4 feux vitrocéramique, hotte aspirante, lave-vaisselle, lave-linge, petit réfrigérateur. Climatisation réversible. - Salle d'eau avec cabine de douche, vasque, WC et meuble de rangement. Une terrasse couverte de 10m² avec salon de jardin. 10 hectares de forêt de pins en accès libre. Piscine partagée de 11x5m (ouverte jusqu'à 23h en été). Plusieurs parkings sur la propriété. Draps et ménage de fin de séjour inclus. Linge de toilette en option. Chauffage en supplément en hiver."
89c4b741-6f43-3ad3-80ad-814f4005c959,"NOM: SENTIER SPORTIF PAULA RADCLIFFE | TYPES: SportsAndLeisurePlace, FitnessPath | DESC: Parcours de santé de 1,8 km.  Inauguré, le 18 octobre 2008, par Paula Radcliffe (recordwoman du monde sur le marathon à Londres le 13 avril 2003, en 2h15’25’’), ce sentier est un parcours privilégié pour son entraînement. Ici trouvent leur bonheur, l..."
53df99cc-0379-3e60-9b86-7882a4dd8d6b,"NOM: Visite d'Hendaye ""Centre ville"" | TYPES: EntertainmentAndEvent, Event, CulturalEvent, SportsEvent | DESC: Sur réservation obligatoire.  Depuis le parvis de l’église Saint Vincent d'Hendaye, découvrez le fronton Gaztelu Zahar et ses pilotaris, les vestiges des remparts de Vauban avec sa vue imprenable sur Hondarribia.  Retrouvez Bakar Etxea, la villa de Pierre Loti (qui ne se visite pas) et l’ancien port de Caneta."
818f107f-979e-3260-b81f-bf1fb21dd965,"NOM: ""Le Saint-Augustin""  Restaurant et Salon de Thé | TYPES: FoodEstablishment | DESC: Erika Digard vous accueille au sein du nouveau Saint-Augustin pour vous faire découvrir sa cuisine entièrement faite maison, fraîche et de saison. Venez déguster plats et douceurs sucrées du jour, sur place ou à emporter."
be33d18e-af4f-3dd3-9d8b-4b0ba10aa155,"NOM: Domaine de Loupiac : Gîte Chanterelle | TYPES: RentalAccommodation | DESC: Cette maisonnette au charme fou n’est autre qu’un petit nichoir pour deux amoureux. Pourtant attenante à l’habitation principale, elle préserve cependant toute son indépendance et son intimité. Le gîte Chanterelle, avec ses belles pierres et poutres apparentes et à la décoration soignée, comprend tous les équipements nécessaires au bon déroulement de votre séjour. Possibilité de louer les 3 gîtes avec tarif préférentiel."
0b392bef-e07d-3d6f-b709-78b70924e7ca,"NOM: La Chapelle de la Litten Littenkapelle | TYPES: CulturalSite, ReligiousSite | DESC: Cette chapelle a été élevée en 1862 en souvenir d'une léproserie qui accueillait les malades rejetés du monde des vivants et condamnés à une longue et atroce agonie."
ef43258a-a25f-329d-a4a5-21980f5666c2,"NOM: La Rôtisserie du Chambertin | TYPES: FoodEstablishment, Restaurant, HotelRestaurant | DESC: C'est dans une atmosphère de quiétude absolue que vous séjournerez à La Rôtisserie du Chambertin. Chacune de nos chambres et suites a été imaginée et décorée avec élégance et sobriété, une subtile alliance de matières brutes et de design raffiné. Chaque chambre est unique et vous accueillera dans son style. Souhaitant vous accueillir au mieux, nous vous proposons 9 chambres dont une chambre pour personne à mobilité réduite (PMR) , entièrement imaginées par Lucie et Thomas. Ces chambres, aux noms de parcelles viticoles, sont à l’image du terroir bourguignon : de caractère. L’ambiance authentique et cosy vous donnera envie de prolonger votre séjour."
3f1f5cd7-a327-3bd9-9b25-52dd158c2978,"NOM: Hôtellerie de Belval | TYPES:  | DESC: Dans un écrin de verdure, à 3 km de St Pol/Ternoise, l'Abbaye de Belval vous séduit dès la première approche, par sa sérénité. Petit déjeuner sur réservation. Possibilité demi-pension ou pension complète pour les groupes."
5fc3750c-8c72-3d3d-8231-fbe00b97303b,"NOM: Circuit de randonnée pour personnes à mobilité réduite | TYPES: SportsAndLeisurePlace | DESC: Long de 1200 mètres et accessible à tous les types de handicaps, ce parcours en boucle permet de découvrir la Champagne Conlinoise aux travers de panneaux sonores et de pupitres à écriture adaptée, existant en braille également pour les malvoyants. Il permet de s'évader le temps d'une ballade ponctuée de lieux de pause dans un cadre champêtre.  Unique en son genre, ce circuit est labellisé ""Tourisme & Handicap""."
821ba403-462f-320f-927f-caefbe7adbdc,"NOM: Del Arte | TYPES: FoodEstablishment, Restaurant | DESC:"
7e636c84-7b9f-3719-b407-88752e950449,"NOM: BL780 - De part et d’autres du Rhin, de Breisach à Brisach | TYPES: Tour, OrderedList, CyclingTour | DESC: Le Parcours Ce parcours allie la richesse du patrimoine historique à l’histoire de l’énergie électrique issue notamment du Rhin, véritable trait d’union du circuit.  Depuis Fessenheim, patrie de Victor Schœlcher - fervent défenseur de la lutte contre l’esclavage et engagé pour l’avancée des droits de l’Homme, parcourez des chemins de campagne qui relient les petites communes situées le long du Rhin. Passez à proximité de Neuf-Brisach, cité du Roi Soleil et chef d’œuvre de Vauban à l’architecture octogonale unique, classée au patrimoine mondial de l’UNESCO. Puis traversez le Rhin devant un premier ouvrage hydroélectrique pour découvrir Breisach dont la Collégiale romane Saint-Étienne abrite une riche ornementation intérieure. Redescendez le long du Rhin partie allemande pour retrouver votre point de départ en passant par un second ouvrage hydroélectrique."
01125dc8-11f8-34a4-8ad0-2b958ad81602,"NOM: La boucle de Sainte-Geneviève | TYPES: Tour, OrderedList, WalkingTour | DESC: Retracez le périple de Sainte-Geneviève en suivant ce parcours. Vous découvrirez une source en haut du Mont Sainte-Geneviève et en verrez les effets..."
2daeaa91-50d3-351a-8df0-497fe89eb65e,NOM: Le Clos de la Court d'Aron | TYPES:  | DESC:
642e930c-0c32-3fc7-bc8b-2f46796b46e4,NOM: Camping du Motten | TYPES: CamperVanArea | DESC: Hôtellerie de plein air
12928fda-87ae-34ce-a1a9-eb94b4f69824,"NOM: La Table des Gourmets | TYPES: FoodEstablishment | DESC: Attablez-vous dans ce restaurant de Nouméa pour savourer une cuisine française du terroir, mitonnée avec passion par son chef Fabrice Louyot !"
1dde1b1d-727c-35f6-9b9d-f8134e83684c,"NOM: Atelier ""Le nez au milieu du paysage"" | TYPES: EntertainmentAndEvent, Event, CulturalEvent | DESC: L’odorat est un sens discret, souvent négligé dans nos sociétés saturées d’images et de sons. Pourtant, il façonne nos émotions, nos souvenirs et notre rapport au monde. Cet atelier vous invite à lui redonner toute sa place !  En compagnie de Maryse Delaunay, chercheuse au Laboratoire de Psychologie de Caen Normandie (LPCN), vous apprendrez à identifier et nommer des odeurs à partir de flacons sensoriels, à enrichir votre vocabulaire olfactif, puis à arpenter les paysages pour en dresser une cartographie participative des odeurs.  Cette expérience collective s’inscrit dans un programme de recherche participative sur l’olfaction, mené avec le LPCN et ATMO Normandie. Ensemble, nous explorerons comment décrire et partager nos perceptions olfactives, pour mieux comprendre les paysages invisibles qui composent notre quotidien."
744cf471-0a99-3a89-85f0-e92e0ae24ea9,"NOM: Spectacle Jeune public : ""volatile ombré"" | TYPES: EntertainmentAndEvent, Event, CulturalEvent, ShowEvent | DESC: Un spectacle tout de couleurs et de plumes ! À l’approche du printemps, on les entend revenir chanter et gazouiller dans nos jardins. À la ville ou à la campagne, ils sont partout. On les entend même avant de les voir. Ils peuvent être de couleurs et de formes différentes, avoir des grandes pattes et de petites ailes, un long bec fin ou un petit gros bec."
c13fa04f-864f-31ed-8bbf-c6d1a7502e41,"NOM: VILLA RASOA - CHAMBRE LIBELULE | TYPES: RentalAccommodation, BedAndBreakfast, Guesthouse | DESC: Chambres d'hôtes de caractère où vous pourrez séjourner en toute tranquillité.   Les 5 chambres sont chacune pour 2 personnes.  L'une des chambres (Love Room Baobab) dispose d'un jaccuzzi et d'un sauna privatifs.  Profitez d'un moment de détente à la piscine, ou bien dans le jardin aménagé. Vous trouverez tout le confort possible pour une escapade réussie. Idéal pour un séjour en couple.  La piscine dispose de transats avec parasol. ""Vous avez la possibilité de bronzer avec ou sans traces de maillots au bord de la piscine"".  Un terrain de pétanque ainsi qu'une table de massage sont à votre disposition. Les propriétaires peuvent vous donner les contact de masseurs professionnels.  Vous pourrez également découvrir l'art et l'artisanat malgache dans la boutique de madame.     ATTRAITS TOURISTIQUES : Cap d'Agde, Marseillan, Sète, l'étang de Thau (parcs ostréicoles), Béziers, Pézenas, Canal du Midi, sports nautiques, plages. - Une nuit romantique dans une ambiance paisible : chambre de 13m² avec lit 140x200, climatisation reversible. Salle d'eau avec douche à l'italienne. Toilette privatif indépendant de la salle d'eau."
0a1966f7-aba1-3e68-ac04-f1873e5819fb,"NOM: Chambre d'hôtes Le Creux | TYPES: RentalAccommodation, BedAndBreakfast, Guesthouse, AccommodationProduct | DESC: Grande maison avec 3 chambres d'hôtes avec vue sur Le Mont de Vannes, La Montagne et Le Plainet. Dans la salle du Creux, on peut vous accueillir pour un petit déjeuner ou un bon repas (table d'hôtes).  Tarifs :  49€ par personne par nuit. Pour un séjour d’une personne un supplément de 15€ par nuit est demandé.  Table d'hôtes :  26€ par personne (hors boissons) 12.50€ par personne (pique-nique)"
91ea57a9-8d5f-3747-9cc0-b81768996712,"NOM: Jeu de piste en famille - Chemins inédits | TYPES: SportsAndLeisurePlace, Tour, OrderedList, WalkingTour, EducationalTrail | DESC: Cergy : Jeu d'Orientation à partir de la Ferme d'Ecancourt.  Une balade familiale et pédagogique à la ferme et en forêt !"
7886e9e1-bd64-3295-b399-369e6bbf446d,"NOM: Georges Lions | TYPES: TastingProvider | DESC: RESPECTER LA NATURE.    Georges Lions a repris l’exploitation de ses parents en 1970, laquelle exploitation comportait également des ruches."
2ff93d0a-4cef-3a11-9565-f5dbf74e9718,"NOM: Moment détente autour d'une tisane - Mercredi 17 septembre | TYPES:  | DESC: Chaque mercredi matin, nous vous invitons à un moment de pure détente ! Rejoignez-nous sur la passerelle des thermes entre 9h et 11h pour déguster une délicieuse tisane offerte."
082c5bdc-a45b-387b-83af-acfa205cf9b6,NOM: LE GITE CHAMBRE 3 MAISON ET TARTINE | TYPES: RentalAccommodation | DESC: Chambres meublées très bien décorées. Animaux admis.
c61ce2d7-28f8-32b4-9dba-7357ca14cc1f,"NOM: Aire de jeux de la plaine | TYPES: SportsAndLeisurePlace, PlayArea | DESC: L'aire de jeux de la Plaine à Billère est un espace ludique situé dans un cadre verdoyant, idéal pour les familles.  Elle propose une variété d'équipements adaptés aux enfants, tels que des balançoires, des jeux pour grimper et des jeux musicaux, permettant à chacun de trouver son bonheur. Des bancs sont également disponibles pour les accompagnants, et des arbres offrent de l'ombre, rendant l'endroit agréable même lors des journées ensoleillées. Le site est accessible en poussette, facilitant l'accès aux familles avec de jeunes enfants."
facae47b-a71c-321d-8d73-f099f50938ef,"NOM: Chez Baptiste, Fromagers & Affineurs | TYPES: BoutiqueOrLocalShop, LocalProductsShop | DESC: Chez Baptiste Dax Fromagers & Affineurs dans les Halles de Dax"
0b6f020f-e026-33a9-b1cd-72a83b6d36e9,NOM: Puit de Chantepie | TYPES: CulturalSite | DESC: Patrimoine culturel
ebb2255c-9e69-3ffa-86fc-fbd4085d9226,"NOM: La Paus'Opale | TYPES: RentalAccommodation | DESC: Très belle longère, entièrement rénovée, idéal pour recevoir votre famille, vos amis au cœur du Parc Naturel Régional des Caps et Marais d'Opale."
eb75734d-659a-3417-b293-64b4bbbbb40b,"NOM: BOUCLE BRIERE VELIDEALE | TYPES: Tour, OrderedList, CyclingTour | DESC: Suivre circuit n°46."
8e6099b3-8a7c-391e-8e5b-fce0e24283bd,"NOM: Monsieur ROUET | TYPES: RentalAccommodation | DESC: Location à la Roche-Posay, d'un appartement situé au 2ème étage de la Résidence des Thermes – 21 m² - Pièce à vivre avec clic-clac, kitchenette, chambre avec lit de 140x190 – Salle d’eau/wc – Balcon – A 200 m des thermes et à environ 1 km du centre-ville."
5a9364b6-fad3-3983-9997-3c975e3e5121,"NOM: L'Envolée, artisanat local | TYPES: SportsAndLeisurePlace | DESC: Au cœur de La Bernerie-en-Retz, L’Envolée - Artisanat Local est une boutique chaleureuse et conviviale qui met à l’honneur le talent des créatrices et artisanes locales. Dans ce lieu accueillant, découvrez une sélection « aux petits oignons » de créations artisanales, idéales pour se faire plaisir ou trouver un cadeau original et authentique.   Pourquoi pousser la porte de L’Envolée - Artisanat Local ?   	Découvrir des créations artisanales uniques, réalisées en pièces uniques ou en très petites séries 	Dénicher un cadeau original, local et porteur de sens 	Consommer local et soutenir l’artisanat français et régional    Des créations artisanales pour tous les goûts La boutique propose une belle diversité de créations faites main, reflet du savoir-faire des artisanes du Pays de Retz et des alentours. Vous y trouverez notamment :  	accessoires de mode, bijoux et maroquinerie 	céramique, illustrations et créations décoratives 	articles zéro déchet et éco-responsables 	un univers spécialement dédié aux enfants   Chaque visite est une invitation à la découverte, avec des pièces qui évoluent au fil des saisons et des inspirations des créatrices & créateurs.   Le petit + de L’Envolée - Artisanat Local  Une vingtaine d’artisanes locales exposent et vendent directement leurs créations à la boutique. En se relayant pour assurer les permanences, ils créent un véritable lien humain avec les visiteurs, offrant échanges, conseils et rencontres authentiques.   Une boutique engagée pour l’artisanat local  L’Envolée - Artisanat Local partage un crédo fort : valoriser l’artisanat de notre région et promouvoir une consommation plus responsable. Une adresse incontournable pour tous ceux qui souhaitent découvrir le shopping local et le savoir-faire artisanal lors de leur séjour à La Bernerie-en-Retz.  L’Envolée - Artisanat Local fait partie des créateurs et artisans de La Bernerie-en-Retz présentés par l'Office de Tourisme Destination Pornic."
d532a12f-ddf0-32bf-ab71-656c85446823,NOM: FOYER SOCIO-ÉDUCATIF DU LYCEE DIDEROT | TYPES: ActivityProvider | DESC: Activités et sorties réservées aux élèves adhérents du lycée Diderot
f7b27a22-7677-36d9-bc7d-b6167b444eca,NOM: Hôtel Le Val Duchesse | TYPES:  | DESC: Petit hôtel de famille avec piscine et jardin proposant des séjours les pieds dans l'eau.
6e2b0c6a-aa97-3876-83b9-b0f9ddd09e6f,"NOM: Pulse Sport Campus Valloire | TYPES: CollectiveAccommodation, ClubOrHolidayVillage | DESC: Pulse Sports Campus Valloire Galibier – Le camp de base des passionnés de montagne"
57c617fb-f8b9-3395-aa65-7975134448b8,"NOM: La Gaufre Gourmande | TYPES: FoodEstablishment, Restaurant, FastFoodRestaurant | DESC: Spécialités de bubble waffles à composer et de bubble tea mais aussi du salé avec des burgers, salades et menus enfant."
4e5b6db4-e9a5-3302-8d93-59151b3db60f,"NOM: LE GRAIN DE SEL | TYPES: CollectiveAccommodation, GroupLodging, HolidayCentre, Hostel | DESC: Le Grain de Sel est un centre idéalement situé au cœur de Palavas les Flots, cité Balnéaire, mais aussi village de pêcheurs, entre mer et lagune, ou se réfugie des centaines de flamants roses …Le centre est situé à 30 mètres de la plage et a été entièrement refait en 2022. Ils disposent de 105 lits, répartis en 28 chambres de 1 à 6 lits toutes équipées de sanitaire. Notre mission première est l'organisation de classes de découverte, et de colonies de vacances.  En dehors de ces périodes, nous accueillons des groupes constitués.  Nous proposons la nuitée + petit déjeuner, la 1/2 pension, la pension complète. Sur certaines périodes, pour des petits groupes, nous pouvons proposer de la gestion libre.  La cuisine est faite sur place, les repas sont pris soit dans nos 2 salles à manger climatisées ou dès le mois de mars en terrasse à l’ombre des platanes muriers.  Baby foots, tables de ping pong et jeux géants en bois sont à disposition, ainsi que 3 salles d'activités…"
b235dca7-5d57-3e2b-a9b1-750efce18f47,NOM: Addictologue ANPAA | TYPES:  | DESC: Addictologie dans la maison de santé de l'Argence.
e9294c4a-1542-3893-8e17-aedb6f29946c,"NOM: Gîte La Cabane | TYPES: RentalAccommodation | DESC: Gîte de charme, comprenant une cuisine équipée (four, micro-onde, plaque de cuisson au gaz, lave-vaisselle) au rez-de-chaussée, deux chambres (1 au rez-de-chaussée, l'autre à l'étage),  un canapé lit, salle d'eau, un bel espace de vie salon salle à manger, télé, lecteur dvd, wifi, sèche-cheveux, barbecue, un balcon et une terrasse; équipement bébé (lit et chaise haute) pouvant être mis à disposition gratuitement.  Des jeux de société, livres et coloriages sont mis à disposition.Le linge de lit et de toilette est fourni. Kit de nettoyage.  La location du gîte permet également l'accès à la cathédrale, ancienne grange rénovée où se trouvent la piscine et le jacuzzi, diverses animations au sein du hameau."
d0433a7a-df70-3c72-9912-d5e4b1de8df1,NOM: T'Air de famille | TYPES: TastingProvider | DESC:
0760560b-00ee-362d-bbbc-cab638891924,"NOM: Petite maison | TYPES: RentalAccommodation | DESC: Situé à proximité d'Etretat, ce gîte de caractère vous permettra de passer un agréable moment dans un environnement de qualité. Ce gîte équipé comprend un séjour, un salon, une cuisine. la chambre est à l'étage avec un lit double et un lit simple. la salle de bain est équipée d'une douche."
a7e171db-ae5e-3da7-b414-bfd547252397,"NOM: SAS Quê Tôi | TYPES: FoodEstablishment, Restaurant | DESC: Quê Tôi signifie ""ma ville natale"" en vietnamien. Nous proposons une espace simple, des plats traditionnels vietnamiens. En Asie, la meilleure nourriture est souvent vendue sur le trottoir. Les gens se rassemblent autour de petites tables et s’asseyent sur de petits tabourets pour apprécier de la nourriture simple, fraîche et préparée quotidiennement. C’est notre idée : une carte courte, des plats simples, légers et très goûteux. La déco asiatique minimaliste et moderne est idéale pour les déjeuners de travail, les sorties entre amis comme pour les repas de famille."
057d1bd8-3f5b-3aa7-889e-4fefd5f0cbc7,NOM: Magasin La Chausserie | TYPES:  | DESC: Découvrez le Magasin La Chausserie à Romans-sur-Isère pour  chaussures et accessoires tendance. Paiement en espèces ou par carte.
430e47bf-81f2-3cd6-b21d-030dd9a0b730,"NOM: Médiathèque Municipale de Parentis en Born | TYPES: CulturalSite, Library | DESC: La Bibliothèque municipale met à la disposition des usagers des ouvrages de documentation et de fiction, romans et bandes dessinées, et des CD. Elle participe à la vie culturelle de la commune en proposant diverses animations gratuites et ouvertes à tous : expositions, accueil d’écrivains, spectacles… Site Internet de la Médiathèque La lecture sur place est libre et gratuite. L'inscription est individuelle et le tarif unique est de 8 €. Le prêt des livres est gratuit pour les mineurs, les Parentissois de plus de 65 ans, les étudiants (moins de 26 ans) et les demandeurs d'emploi sur présentation d'un justificatif récent. L’accès à Internet est gratuit et réservé aux abonnés. Un nouveau logiciel permet la mise en ligne du catalogue de la bibliothèque, consultable à tout moment. Les abonnés peuvent vérifier leurs prêts en cours et effectuer des réservations."
c16dbb84-b308-317a-bc74-c11b5834fd23,"NOM: Hôtel le Parc Hôtel & Spa | TYPES:  | DESC: Le lieu idéal pour la détente et le dépaysement au cœur de la ville. Accueil personnalisé dans cet hôtel où les chambres tout confort vous laissent profiter du parc ombragé, de l'espace spa, du tennis et de la piscine chauffée. Ecran LCD, wifi gratuit. Borne de recharge pour voiture électrique : 5 € le branchement + consommation.  <a href=""https://www.mayenne-tourisme.com/faisons-connaissance/gens-dici/anne-laure-et-olivier-alleard-parc-hotel/"" target=""_blank"" rel=""noopener noreferrer"">Découvrez le portrait de Anne-Laure et Olivier Alléard, engagée Slowlydays</a>."
288597d6-cd53-3b3f-aa60-ac014c6d6afe,"NOM: La Maison de Lilou | TYPES: RentalAccommodation | DESC: Nous vous accueillons dans la maison de Lilou. Située à deux pas du centre ville et à 15 minutes des belles plages océanes,  des golfs de Seignosse et d'Hossegor. D'une capacité de 4 personnes, la maison de Lilou est totalement indépendante et se compose  d'une chambre, d'un salon séjour et d'une cuisine équipée donnant sur une terrasse. Idéal pour des vacances sans voiture : proximité des pistes cyclables et gratuité des transports en bus via les plages."
9cb82b13-293f-3873-83f7-c2228b98c58b,"NOM: L'Industriel Agenais | TYPES: RentalAccommodation | DESC: Profitez d'un studio (4 pers.) tout confort, dans un décor ""expérience industrielle"" au centre d'Agen. Vous apprécierez la qualité des équipements de votre logement : grand canapé convertible, table-bar avec tabourets hauts, smart TV 4K avec Netflix et Chromecast, Wifi HD,  et tout le nécessaire pour passer des soirées détentes réussies ! L'appartement, alliant une décoration métal et bois, se compose d'un grand séjour avec cuisine entièrement équipée, d'une mezzanine avec un grand lit double, et d'une salle d'eau avec WC. Le studio est spacieux, lumineux grâce à une baie vitrée, et situé au RDC d'une grande maison de ville rénovée, qui comporte 5 autres logements. Enfin, réservez votre séjour thématique, avec l'usage du SPA privatif (incluant sauna), tout neuf, au rez-de-chaussée, et exclusivement réservé aux locataires."
5791e0c7-c756-35e7-aa8e-68fcbfc9872d,"NOM: Croisière sur la Rance - Compagnie Corsaire | TYPES:  | DESC: Embarquez pour une promenade commentée dans le calme, la sérénité à travers des paysages variés. Côté mer, passage en Rance via l’écluse du Barrage de la Rance, usine marémotrice EDF qui exploite les ressources des fortes marées s’engouffrant dans l’estuaire pour produire de l’électricité. Du Barrage de la Rance jusqu’à Dinan cité médiévale, la nature et l’histoire rivalisent de charme. Ici un village de pêcheurs, là un vieux château ou une malouinière ; là encore le fleuve se fait lac,  puis canal bordé de falaises à pic… Dinan paraît avec ses ruelles pittoresques, ses maisons en pans de bois, ses portes et ses échoppes d’artisans. 2h45 de traversée aller simple Départs possibles de Dinard, Saint-Malo ou Dinan En été, possible retour à Dinan ou Saint-Malo via un car affrété par nos soins Horaires de départs consultables sur notre site internet (déterminés selon la marée)   Tarifs aller simple : 30.50 euros/adulte et 19 euros/enfant de 3 à 15 ans. Gratuit enfant de moins de 3 ans  Tarifs aller-retour bateau : 36 euros/adulte et 23 euros/enfant de 3 à 15 ans. Gratuit enfant de moins de 3 ans  Tarifs aller bateau retour car : 38 euros/adulte et 25 euros/enfant de 3 à 15 ans. Gratuit enfant de moins de 3 ans   Réservation sur le  site internet de la compagnie, dans les embarcadères de Dinard et Saint-Malo dans les bureaux de St Cast, Frehel, St Jacut et Dinan."
